order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1882958,64143,prior,12,2,18,2.0
1020422,78223,prior,9,1,12,13.0
314706,193499,prior,1,1,14,
2198292,41661,prior,12,4,10,6.0
1487071,39860,prior,8,6,7,10.0
844315,164876,prior,1,6,9,
3149340,79428,prior,19,2,6,15.0
2244051,191277,prior,44,5,5,1.0
2483262,199519,prior,15,6,1,7.0
2944986,127406,prior,13,6,19,6.0
2277893,12513,prior,3,6,8,5.0
2717631,23039,prior,31,1,13,10.0
47886,52967,prior,22,2,11,10.0
3413271,83851,prior,30,5,11,7.0
896520,166436,prior,33,1,10,4.0
2950220,202804,prior,5,0,0,21.0
3112615,164007,prior,10,4,18,9.0
2180726,185529,prior,4,1,11,12.0
441481,204791,prior,11,1,17,14.0
3184970,170388,prior,3,5,15,18.0
1448069,42021,prior,5,3,21,5.0
927790,16505,prior,4,0,15,5.0
71668,42210,prior,55,5,11,3.0
291915,31570,test,6,4,13,4.0
1273795,53541,prior,10,2,11,6.0
1466816,189818,prior,32,1,9,14.0
2089295,159911,prior,6,1,16,15.0
1627949,63526,prior,2,3,16,30.0
1467516,80670,prior,12,0,8,9.0
1646436,60779,prior,13,0,12,8.0
1117634,23582,prior,2,6,11,2.0
1136966,135069,prior,10,6,21,5.0
2322881,67985,prior,3,2,14,3.0
2748367,90909,prior,5,4,18,16.0
380105,52038,prior,17,1,18,4.0
1952959,95148,train,6,0,15,4.0
1152403,151794,prior,17,1,14,13.0
1910903,178736,prior,92,1,11,3.0
331306,189220,prior,35,2,10,8.0
3327826,85173,prior,9,0,11,9.0
3207943,125217,prior,5,4,18,4.0
1529572,140335,prior,43,4,14,5.0
707546,102863,prior,32,4,14,4.0
2472313,76065,train,17,0,15,8.0
471000,55664,prior,14,4,18,12.0
446127,172220,train,6,1,9,30.0
2621191,18073,prior,1,4,12,
165163,160215,prior,4,0,21,11.0
394700,10636,prior,11,0,14,10.0
2377828,37459,prior,32,4,20,5.0
2588432,54178,prior,9,1,11,21.0
3330734,108196,prior,4,0,10,10.0
2999899,33598,prior,27,5,16,6.0
2775086,173118,prior,1,4,13,
404226,105357,prior,15,6,8,6.0
1269771,182383,prior,4,4,16,9.0
3255135,123648,prior,2,2,16,26.0
723809,55455,prior,2,2,17,28.0
134767,13309,prior,14,2,18,14.0
842223,36916,prior,13,2,14,0.0
261172,48751,prior,11,6,11,4.0
2196924,157884,prior,4,1,18,16.0
519112,141938,prior,6,0,18,19.0
2690429,74262,prior,3,1,17,21.0
2777798,32487,prior,3,1,19,26.0
2160510,29386,prior,36,1,15,6.0
3378937,53815,prior,24,6,7,15.0
2185235,177411,prior,63,1,11,0.0
1684050,202508,prior,60,0,19,2.0
681503,135237,prior,20,6,11,10.0
655929,170523,prior,30,1,16,8.0
913465,137213,prior,2,5,13,12.0
1716204,24801,prior,6,3,16,10.0
1818121,181062,prior,12,6,14,14.0
1449657,165642,prior,15,3,13,12.0
157365,70643,prior,17,4,23,10.0
3351373,52962,prior,14,6,14,2.0
1202532,67658,prior,62,4,17,5.0
1937244,205659,prior,1,5,16,
174351,160501,prior,3,4,11,10.0
1830289,150288,prior,13,1,7,30.0
2329084,43096,prior,2,1,9,7.0
1987529,41425,prior,2,1,17,4.0
517262,82401,prior,3,1,15,15.0
1013560,66156,prior,48,3,7,7.0
3228410,8677,prior,15,1,15,7.0
927019,148200,prior,14,2,16,6.0
3368443,68164,test,7,6,17,8.0
2221609,39046,prior,97,1,10,4.0
1634313,65187,prior,14,5,11,21.0
1126113,97932,prior,31,5,14,3.0
204062,14273,prior,61,0,13,3.0
2567562,115366,prior,2,2,12,12.0
30307,58181,test,4,5,18,4.0
2204596,149516,prior,34,3,11,6.0
3121414,190112,prior,1,0,22,
2172386,91504,prior,22,5,6,2.0
443341,173133,prior,5,2,12,3.0
1193326,157231,prior,37,6,14,8.0
2479043,53231,prior,9,4,15,26.0
911861,86669,prior,55,4,19,5.0
2559993,56022,prior,29,5,17,5.0
2953228,44967,prior,16,2,10,11.0
3143267,72144,prior,10,3,17,30.0
2218984,153579,prior,3,0,13,7.0
3385068,50806,prior,24,1,14,2.0
2622944,3412,prior,38,3,18,3.0
1614888,19346,prior,10,4,16,8.0
925750,167438,prior,40,4,7,9.0
1241783,170722,train,40,2,17,1.0
2990167,14525,prior,2,6,15,30.0
453643,16390,prior,7,6,18,9.0
403388,118713,prior,5,1,7,2.0
2221689,115052,prior,4,5,16,30.0
3065521,77042,prior,11,3,10,11.0
2015438,66872,prior,11,5,7,2.0
103216,140924,prior,3,5,20,14.0
1248683,201215,prior,25,4,17,2.0
1063342,46351,prior,5,1,11,5.0
936568,132855,prior,4,1,12,6.0
1595858,126124,prior,47,0,8,3.0
2027917,39552,prior,7,2,10,3.0
1711489,192267,prior,15,3,18,8.0
2215939,99110,prior,3,6,16,3.0
947771,124124,prior,64,4,10,4.0
3391131,105322,prior,12,3,20,2.0
166272,40108,prior,15,2,18,4.0
1569593,52939,prior,29,6,11,10.0
728943,125724,prior,43,5,15,4.0
2917208,70720,prior,1,4,13,
2986386,137138,prior,8,1,13,7.0
2638243,11998,prior,43,5,13,10.0
748572,62796,prior,10,6,12,30.0
2421070,163317,prior,14,1,10,7.0
843315,118530,prior,51,3,12,3.0
393920,195864,prior,5,0,10,30.0
2715692,169972,prior,21,0,23,4.0
1423063,54710,prior,6,6,14,16.0
2456633,77440,prior,8,1,19,30.0
2892001,100900,prior,5,5,19,24.0
2897069,202518,prior,2,6,20,3.0
2554615,142290,prior,10,6,16,12.0
852130,174876,prior,17,4,13,0.0
605231,109052,prior,3,2,19,19.0
3300865,42270,prior,5,2,18,23.0
2676633,138078,prior,55,1,16,2.0
1779108,56537,prior,1,6,16,
2655719,5544,prior,14,1,6,10.0
276897,112060,prior,11,0,11,7.0
657572,84509,prior,14,1,10,10.0
1299060,119135,train,4,0,13,20.0
597678,84830,prior,6,0,9,7.0
963159,42555,prior,5,0,13,6.0
3418279,123030,prior,27,0,15,10.0
1143897,153912,prior,11,6,13,7.0
3279847,93062,prior,92,5,15,0.0
579378,145874,prior,8,3,18,6.0
1722825,139202,prior,6,1,13,22.0
39920,87522,prior,47,6,16,10.0
2363279,118403,prior,5,3,18,6.0
2041560,204390,prior,18,4,10,3.0
3102098,40167,prior,1,0,13,
2390337,52819,prior,9,5,19,5.0
21737,94629,prior,25,1,6,1.0
1503291,22331,prior,35,4,13,3.0
3344372,69487,prior,21,2,11,3.0
1722053,38494,prior,28,6,11,7.0
3349603,99349,prior,7,4,14,3.0
522798,126675,prior,2,4,17,9.0
46859,151153,prior,6,6,19,30.0
3104523,22394,prior,13,1,9,15.0
878047,138522,prior,27,3,14,4.0
684019,53684,prior,57,4,16,4.0
561053,176061,test,43,0,15,6.0
217372,10113,prior,9,5,9,17.0
1990565,19574,prior,6,4,11,30.0
2570743,101725,prior,5,2,14,30.0
2247062,31087,prior,4,1,8,4.0
3363175,34620,prior,11,2,18,5.0
1492028,61317,prior,9,2,11,30.0
2614157,143195,prior,18,3,12,28.0
2529955,12661,prior,4,6,0,8.0
833288,140433,prior,53,2,16,14.0
1597903,180289,prior,2,0,7,7.0
1349086,96386,prior,50,3,11,7.0
2929430,18656,prior,4,2,16,10.0
494319,74177,train,4,0,9,7.0
2968164,164941,prior,28,4,12,4.0
3035121,121005,prior,23,5,9,1.0
2296359,59937,prior,8,0,9,2.0
3086486,46765,prior,3,1,16,5.0
1856848,160000,prior,13,6,17,7.0
1402825,70470,prior,3,0,14,14.0
2500821,120295,prior,7,1,11,16.0
1201914,130245,prior,10,4,18,14.0
1814225,105771,prior,20,0,18,8.0
2613569,134247,prior,1,2,17,
1536939,51483,prior,3,5,18,13.0
252753,205614,train,9,2,17,1.0
921032,194533,prior,42,6,13,10.0
1622654,24563,prior,11,0,15,14.0
2004589,198643,prior,22,4,7,4.0
49531,174276,prior,12,2,17,24.0
2258542,111871,test,46,6,13,9.0
711133,20966,prior,35,1,13,12.0
470942,189685,prior,14,4,12,6.0
1988731,148330,prior,6,6,17,30.0
1797616,191256,prior,36,3,8,6.0
3389352,169639,prior,45,2,14,3.0
2691982,100254,prior,1,2,23,
2259341,6990,prior,12,3,17,8.0
252887,31410,prior,10,4,12,13.0
2897657,196317,prior,54,0,13,3.0
326627,198204,prior,17,3,14,3.0
2129875,7151,prior,35,0,18,4.0
1631808,59803,prior,5,4,9,9.0
3131443,37365,prior,10,2,16,30.0
175538,258,prior,7,0,11,15.0
1479201,22761,prior,38,4,13,3.0
2045489,63177,prior,33,4,17,12.0
3219345,108423,prior,36,5,17,4.0
939890,134478,prior,10,0,16,2.0
790231,55678,prior,11,2,13,21.0
1782383,198443,prior,2,1,12,6.0
683286,91997,prior,6,2,18,8.0
1213888,163221,prior,2,5,21,6.0
1447023,115804,prior,42,0,16,8.0
1338472,105762,prior,5,6,8,30.0
3002115,44345,test,4,2,13,30.0
3295994,48096,prior,68,1,9,4.0
1574790,102256,prior,49,4,14,1.0
411643,110237,prior,50,1,20,9.0
1341840,196659,prior,8,0,9,14.0
1936769,144152,prior,3,2,8,18.0
416444,199244,prior,14,1,18,9.0
2289834,160473,prior,2,6,15,21.0
2183652,177553,prior,6,2,14,11.0
2082476,92656,prior,5,1,9,7.0
1664133,23941,prior,16,4,18,7.0
1235653,121699,prior,7,2,10,8.0
2246208,185150,prior,8,2,13,8.0
2772911,63108,prior,12,1,11,6.0
2393611,168434,train,12,1,11,30.0
3105434,36771,prior,41,6,19,7.0
3358220,195825,prior,36,5,14,1.0
2944702,19099,prior,12,1,10,7.0
1611529,46153,prior,11,3,10,2.0
20921,171417,prior,34,3,19,5.0
547540,40776,prior,3,0,20,11.0
2555240,91220,prior,25,3,22,8.0
2781237,29216,prior,9,6,16,7.0
1403127,120897,prior,31,4,19,1.0
2708406,14574,prior,5,6,10,9.0
1174742,50172,prior,28,0,12,13.0
628372,79269,prior,1,4,14,
2238325,174075,prior,51,5,13,7.0
204842,67414,prior,17,6,17,5.0
1936308,151304,prior,9,4,15,1.0
2439714,11015,prior,24,1,14,6.0
2909536,182772,prior,43,5,19,0.0
1346368,131541,prior,10,5,17,7.0
3360897,180777,prior,5,6,12,15.0
1475762,162776,prior,5,2,13,8.0
3360620,105803,prior,2,4,19,30.0
2960450,156240,prior,10,4,16,13.0
1420644,139161,prior,15,4,16,4.0
3319583,120759,prior,22,3,16,10.0
2132959,39046,prior,86,2,14,1.0
2629817,204908,prior,13,5,8,0.0
1133730,72649,prior,7,6,9,7.0
560021,111787,prior,6,5,10,30.0
2384861,2235,prior,5,0,7,2.0
1822085,42155,prior,28,6,12,7.0
1610913,146910,prior,22,5,9,8.0
2016353,71526,prior,15,5,15,1.0
1120675,103161,prior,22,5,16,7.0
647233,155192,prior,34,6,12,3.0
3388830,142514,prior,20,3,20,5.0
2971086,169398,prior,43,2,11,7.0
227425,79937,prior,2,2,14,2.0
2169672,60712,prior,4,6,13,6.0
2253518,176388,prior,9,6,13,5.0
893614,35185,prior,5,6,9,0.0
753751,82253,prior,11,0,15,18.0
1522298,120461,prior,9,1,0,22.0
461915,133283,prior,15,3,16,12.0
1298987,164836,prior,12,5,23,30.0
1708530,136163,prior,3,6,23,4.0
948760,73960,prior,3,4,10,5.0
2877499,156339,prior,21,4,14,7.0
1217501,188291,prior,49,5,12,6.0
2220151,140725,prior,1,6,11,
472439,185851,prior,18,6,11,6.0
1718781,151638,prior,15,1,8,5.0
740729,154844,prior,8,3,16,30.0
1724253,87749,prior,21,2,20,10.0
133279,135683,prior,35,0,16,2.0
85929,93199,prior,28,2,16,25.0
342210,114883,prior,4,5,13,30.0
2369123,140438,prior,30,5,10,17.0
1181477,185300,prior,6,2,16,26.0
3375509,77197,prior,28,4,13,7.0
1679812,64453,prior,6,3,20,2.0
2637380,143413,prior,2,1,6,2.0
888904,108624,prior,1,0,12,
2214483,73589,prior,1,6,12,
1552699,121855,prior,32,1,13,1.0
816,112686,prior,9,0,15,1.0
940724,181516,prior,24,4,8,5.0
2578614,42975,prior,21,2,10,4.0
2645300,50985,prior,4,0,7,5.0
2420461,55775,prior,1,1,14,
921914,83018,prior,17,3,18,13.0
3280215,182890,prior,43,0,10,7.0
1904249,118466,prior,7,0,12,7.0
1239101,171289,prior,4,1,14,16.0
2498920,183191,train,4,2,15,9.0
240181,16313,prior,12,5,10,2.0
3381450,186989,prior,3,4,16,16.0
1337798,152636,prior,5,3,11,13.0
140480,131862,prior,6,1,14,23.0
145541,108658,train,13,2,22,30.0
2284013,91990,prior,5,1,9,30.0
578928,196112,prior,6,5,14,5.0
369128,79360,prior,4,2,11,15.0
3171040,126090,prior,7,6,14,21.0
2295939,70771,train,7,3,8,30.0
742611,10315,prior,5,2,10,10.0
2688605,178145,prior,8,4,15,15.0
2921994,89879,prior,1,2,18,
2959863,30072,prior,14,1,16,12.0
1288454,159530,prior,24,2,11,5.0
1486407,72490,prior,34,1,10,6.0
54287,61552,prior,6,0,11,7.0
1924344,108789,test,7,2,13,4.0
888990,200558,prior,26,0,12,5.0
2844860,5860,prior,30,2,11,5.0
2380771,152157,prior,8,3,19,6.0
2862828,48372,prior,3,0,13,10.0
3038779,110383,prior,30,0,11,1.0
1355835,17108,prior,34,1,18,15.0
2247485,60292,prior,72,3,11,6.0
3413732,62818,prior,7,4,11,14.0
2841495,53092,prior,6,3,13,14.0
150541,76304,prior,2,6,19,30.0
482564,174400,prior,3,2,19,0.0
955069,1699,prior,35,3,10,3.0
2148951,46433,prior,14,1,17,3.0
900649,10901,prior,6,0,13,7.0
3169670,108208,prior,7,6,11,28.0
2559924,143986,prior,36,0,3,10.0
646545,184359,prior,43,5,15,1.0
2014763,72728,prior,1,1,18,
3202203,144471,prior,1,0,9,
402916,3464,prior,38,4,10,8.0
204719,23933,prior,14,3,9,3.0
294209,2701,prior,18,1,15,15.0
682107,15221,prior,75,5,7,2.0
583542,18645,prior,19,6,10,2.0
1198409,204302,prior,22,1,12,12.0
2138086,76343,prior,27,0,15,13.0
2506258,119748,prior,33,2,17,3.0
494497,26406,prior,9,2,12,6.0
1764274,90325,prior,10,1,11,10.0
2815645,36335,prior,74,1,17,6.0
173886,172317,prior,6,2,11,6.0
489571,67287,prior,7,6,14,16.0
835317,10124,prior,4,0,18,9.0
873975,196627,prior,6,3,18,29.0
3133341,103076,prior,5,5,9,29.0
1564282,119787,prior,2,1,17,24.0
446689,17066,prior,3,1,9,14.0
1749769,147648,prior,2,1,11,8.0
1272352,158371,prior,6,1,12,14.0
2491372,97991,prior,6,5,14,5.0
2298476,91058,train,5,6,18,30.0
996832,36538,prior,10,2,17,1.0
522660,120472,train,53,1,17,30.0
386595,5276,test,4,2,13,28.0
1301830,203792,prior,7,0,13,8.0
2914070,24978,prior,4,5,5,5.0
310196,103602,test,19,0,11,7.0
1451336,41126,prior,17,3,8,11.0
219727,179062,prior,15,5,20,26.0
2076321,132265,prior,3,5,20,30.0
1227265,11854,prior,1,3,18,
1143701,53143,prior,2,5,15,30.0
2224123,67493,prior,8,5,16,7.0
1811607,98512,prior,10,3,21,5.0
2665018,60071,prior,3,0,12,13.0
1003422,182511,prior,33,6,19,6.0
2777474,88722,prior,3,2,12,2.0
1728655,66711,prior,3,1,17,30.0
1751684,58839,prior,23,1,5,3.0
3073961,72528,prior,5,2,19,15.0
3308884,14082,prior,19,1,10,23.0
3139890,107925,prior,4,3,10,5.0
2406616,103863,prior,11,5,12,3.0
2796714,143493,test,8,0,13,18.0
707416,7165,prior,12,2,12,9.0
2708338,111936,prior,25,6,18,4.0
485136,104896,prior,16,1,12,18.0
1640286,18983,prior,16,3,18,3.0
3317334,143245,prior,44,2,10,6.0
207722,35242,prior,7,0,9,30.0
1763858,59574,prior,27,4,10,7.0
2550931,134946,prior,31,0,13,5.0
3297824,187046,prior,76,0,13,3.0
1690300,16196,prior,33,3,13,9.0
465409,120904,prior,4,3,18,3.0
2996614,64644,prior,2,0,14,14.0
2639837,35159,train,5,1,11,30.0
377646,43992,prior,3,6,13,20.0
1390505,70637,prior,3,1,13,8.0
2878698,70196,prior,13,0,15,7.0
1872301,155166,test,8,2,13,30.0
1577831,98793,prior,16,3,10,10.0
3208519,168170,prior,1,0,20,
1187964,47666,prior,11,2,13,5.0
3146086,94820,prior,17,1,18,10.0
2839062,63596,prior,6,1,14,20.0
571126,18125,prior,5,2,11,5.0
2081925,65463,prior,22,5,10,7.0
1068657,31946,prior,1,2,10,
738989,64308,prior,14,1,14,11.0
3105533,63163,prior,3,0,17,14.0
2020140,91284,prior,44,5,13,4.0
2080762,68829,prior,27,0,16,14.0
2820365,67798,prior,8,4,13,2.0
2835117,142101,prior,4,1,21,1.0
3294210,147759,prior,8,1,10,5.0
257459,8996,prior,7,2,13,10.0
2067931,151112,prior,9,6,20,8.0
2835880,55096,prior,8,6,9,7.0
522784,23588,prior,2,3,13,5.0
3024491,26431,prior,3,1,13,4.0
1241644,182444,prior,2,1,14,0.0
1169293,154574,prior,20,1,6,29.0
2578079,143495,prior,1,1,16,
318819,59021,prior,12,0,13,2.0
2221557,60341,prior,67,0,15,1.0
1851029,58240,prior,7,5,15,30.0
2728640,77235,prior,60,5,8,4.0
2876665,150072,prior,22,6,15,4.0
1395644,21572,prior,4,6,9,9.0
2730520,143419,prior,24,0,17,6.0
2857364,21030,prior,47,1,14,3.0
562799,172904,prior,2,1,20,22.0
86833,173114,prior,6,0,12,2.0
1544584,111072,prior,90,1,9,5.0
162800,125823,prior,4,4,16,8.0
2018860,2205,train,4,3,9,7.0
155569,54426,prior,3,6,14,30.0
1139616,86133,prior,42,2,11,9.0
1938991,84787,prior,12,4,11,14.0
44186,62838,prior,42,1,19,0.0
1388619,184663,prior,5,5,19,6.0
1410036,177551,prior,9,1,19,7.0
2416667,46572,prior,10,0,10,10.0
3102627,98514,prior,45,1,19,5.0
939266,76079,prior,6,0,16,22.0
1607229,167415,train,9,6,8,28.0
2532667,32953,prior,5,1,17,6.0
267960,55750,prior,16,5,18,20.0
519315,202541,prior,6,4,16,3.0
3317413,112815,prior,4,5,22,7.0
1888005,60689,prior,4,0,18,15.0
397058,27797,prior,16,4,16,5.0
1855533,95033,prior,1,3,15,
3251991,9239,prior,81,5,18,3.0
474382,176902,prior,4,0,20,30.0
1961712,204405,test,39,5,8,8.0
2295510,175490,prior,20,5,22,4.0
1634845,69167,prior,8,4,11,21.0
999612,25543,prior,8,5,14,4.0
2176256,142150,prior,71,3,12,0.0
331908,19324,prior,4,1,14,3.0
2976662,97013,prior,62,6,10,6.0
304802,134969,prior,13,5,19,7.0
1004877,69181,prior,6,2,12,7.0
1002427,151503,prior,6,4,16,5.0
925365,40149,prior,2,4,16,16.0
3349491,1096,prior,11,0,13,4.0
61331,97742,prior,2,5,11,4.0
1230161,149871,prior,10,4,10,3.0
2194119,24250,prior,2,0,13,8.0
167881,64262,prior,13,3,7,20.0
3134439,128270,prior,17,2,13,6.0
2742568,99802,prior,1,6,13,
172747,66574,prior,28,4,11,2.0
755549,96328,prior,25,4,21,6.0
1386739,133533,prior,1,0,17,
572713,144734,prior,6,2,14,14.0
2305052,149168,prior,1,2,11,
2996847,33761,prior,5,2,10,2.0
1829722,93007,prior,11,4,21,4.0
246326,176495,prior,30,6,19,13.0
2286902,116421,prior,14,3,11,3.0
276898,184606,prior,50,0,14,7.0
3109703,121450,prior,22,1,14,23.0
230869,91017,prior,20,5,9,3.0
1499348,191007,prior,12,1,0,4.0
211149,162651,prior,17,2,19,2.0
271263,186780,prior,2,6,13,5.0
2153867,17722,prior,26,3,19,7.0
167785,51345,prior,24,4,12,3.0
1045947,53451,prior,53,0,11,11.0
3212651,39695,prior,36,1,13,8.0
221468,3690,prior,29,1,17,10.0
2096932,15668,prior,9,5,19,29.0
2594305,49551,prior,17,1,10,7.0
1743601,194116,prior,1,4,17,
2267100,39643,prior,3,1,12,27.0
3281892,36785,prior,1,3,11,
187183,167968,prior,6,3,20,9.0
3021561,132104,prior,7,6,16,13.0
1516651,24096,prior,65,4,12,4.0
2365470,104173,prior,6,1,14,5.0
968293,191664,prior,2,5,14,6.0
2522824,110479,prior,54,1,21,7.0
1853343,197296,prior,4,1,18,4.0
608347,61120,test,5,4,18,4.0
1619435,23588,prior,56,5,12,4.0
2689328,204408,prior,4,0,21,3.0
2075436,111313,prior,35,2,9,4.0
2423757,176291,prior,3,0,15,6.0
3194643,70867,prior,15,1,20,14.0
1449933,112459,prior,7,5,17,30.0
248048,88691,prior,13,1,12,9.0
1939226,105716,prior,6,4,18,5.0
3012945,71961,prior,5,2,11,30.0
2147845,45211,prior,7,4,14,4.0
2826549,150112,prior,3,5,18,30.0
2127087,145444,prior,11,4,16,3.0
2370500,72139,prior,17,5,16,7.0
785257,150203,prior,3,2,20,3.0
2466767,100288,prior,2,5,18,30.0
586783,101889,prior,7,0,10,30.0
312055,169254,prior,17,4,17,4.0
2468162,124290,prior,36,1,13,6.0
1100721,170680,prior,4,0,7,6.0
1762575,156458,prior,4,6,11,14.0
2319241,157026,prior,16,6,10,6.0
643530,109632,prior,2,5,13,30.0
636021,60505,prior,7,3,10,30.0
3324758,158473,prior,53,1,10,3.0
1517745,60287,prior,3,0,10,30.0
1862784,101693,prior,3,5,12,19.0
2701367,50758,prior,4,2,14,4.0
2556823,203059,prior,5,1,13,27.0
3339053,129644,prior,2,0,16,21.0
1709068,151278,prior,40,4,14,6.0
1939475,51932,prior,4,5,6,11.0
452100,103763,prior,3,4,10,17.0
860479,155271,prior,9,4,15,21.0
2193607,198398,prior,76,2,18,10.0
758566,188712,prior,9,4,13,10.0
2847866,51437,prior,4,3,13,1.0
1248436,155011,prior,11,0,9,15.0
1039287,119129,prior,3,3,23,6.0
2680250,150195,prior,11,3,14,7.0
2946659,157104,prior,2,3,15,13.0
1840734,148722,prior,9,3,17,1.0
1457147,100462,prior,5,4,11,9.0
3336850,74960,prior,11,5,19,4.0
3084119,112377,prior,24,5,14,6.0
2062957,89617,prior,2,6,15,30.0
274958,142418,prior,4,2,9,4.0
2825121,156038,train,13,0,10,13.0
2063370,107991,prior,5,2,16,4.0
626391,118685,prior,18,5,10,1.0
110781,28565,prior,16,2,19,18.0
217059,111316,prior,12,0,16,30.0
1958214,140039,prior,9,5,8,11.0
3143450,120023,test,5,4,9,30.0
3388847,168173,prior,89,1,16,0.0
2055774,39015,prior,2,1,12,17.0
443664,68717,prior,13,2,15,1.0
300350,198117,prior,30,5,11,12.0
3304580,106094,prior,6,5,15,5.0
3253863,9797,prior,14,6,14,21.0
2723972,181238,prior,3,3,15,12.0
3039231,61464,train,34,6,20,12.0
356027,187820,prior,14,2,10,20.0
1573983,109123,test,4,2,20,14.0
2972721,43603,prior,5,0,18,15.0
3289010,83902,prior,7,1,17,1.0
2122045,62565,prior,25,3,10,22.0
2820670,18945,prior,4,3,9,13.0
1470403,100536,prior,43,3,15,3.0
1527773,174700,prior,14,1,20,6.0
1821833,63225,prior,4,3,17,1.0
1489820,59900,prior,16,2,9,11.0
74384,80447,prior,8,2,16,8.0
3007535,26048,prior,3,5,20,30.0
2471773,205796,prior,31,4,21,7.0
2803797,56886,prior,42,6,10,3.0
3052700,24609,prior,97,2,9,1.0
2167991,74436,prior,31,5,10,12.0
793458,175317,prior,1,1,11,
711923,199501,train,5,5,11,30.0
2756537,47441,prior,26,6,15,6.0
1866234,195048,prior,6,1,7,19.0
1528513,167217,prior,5,3,16,5.0
355985,126391,test,34,2,17,18.0
2306361,109570,prior,36,5,11,5.0
62175,165274,prior,61,2,17,1.0
1668707,200639,prior,19,2,16,7.0
3263553,200195,prior,8,2,10,11.0
2120257,117924,prior,57,6,17,2.0
2230452,174671,prior,2,4,17,30.0
1763533,144023,prior,30,0,16,11.0
976396,46600,prior,1,6,15,
2164400,204164,prior,8,0,17,10.0
388281,40786,prior,12,0,16,20.0
1144453,200303,prior,9,3,9,1.0
2094406,157587,prior,51,5,22,4.0
1236944,44365,prior,62,1,9,2.0
621485,99187,prior,5,4,15,30.0
3402985,106527,prior,33,4,22,4.0
1597685,116387,prior,67,5,13,1.0
2215327,92815,prior,14,5,17,15.0
44280,110886,prior,47,1,11,7.0
503120,184197,prior,26,6,8,5.0
2754514,32717,prior,40,3,13,2.0
1616735,25971,prior,3,0,14,14.0
2024422,196403,prior,15,1,13,9.0
392454,53694,prior,72,3,11,2.0
514683,5335,prior,27,6,22,6.0
407922,82359,train,23,6,12,5.0
1005300,205751,prior,89,3,15,6.0
1956408,69262,prior,14,4,15,5.0
1333769,105169,prior,4,1,20,9.0
1634324,185724,prior,43,0,9,7.0
2191666,130292,prior,10,5,10,26.0
1912518,194344,train,4,0,16,3.0
1753482,21545,prior,1,6,18,
2194506,168276,prior,20,6,20,6.0
1457656,178866,prior,16,4,14,10.0
1711075,8672,prior,11,5,13,3.0
2232838,6987,prior,10,0,22,2.0
237978,201421,prior,3,0,8,9.0
2623298,7532,prior,6,5,15,5.0
238126,203604,prior,1,1,15,
1545584,130101,prior,5,1,11,29.0
2683895,162643,train,6,4,11,4.0
1396268,74358,prior,69,0,14,5.0
595726,197464,prior,10,1,7,13.0
759541,46792,prior,73,1,15,4.0
2503310,34410,prior,3,0,10,30.0
1998779,173015,prior,9,1,15,11.0
2298843,184215,prior,31,0,12,6.0
1276842,66290,prior,1,1,11,
142467,181664,prior,5,6,9,1.0
1602171,99401,prior,1,5,23,
1657563,58437,train,5,4,14,4.0
430376,12221,prior,10,4,16,19.0
1973420,84953,prior,11,1,19,6.0
1581676,33529,prior,9,6,18,7.0
75551,4351,prior,5,1,6,30.0
2905635,81496,prior,2,4,15,30.0
2288500,7694,prior,6,3,10,4.0
1662008,94234,prior,10,3,9,14.0
2939358,176592,prior,7,3,11,30.0
1792947,29530,prior,12,4,10,10.0
3249930,113216,prior,21,5,0,21.0
1497383,150072,prior,2,2,14,3.0
764963,201640,prior,12,0,12,5.0
1450601,156951,prior,6,3,14,14.0
2238524,143457,prior,14,0,10,4.0
672562,57697,prior,40,6,10,11.0
1244719,97136,prior,9,3,14,16.0
1254378,41739,prior,10,5,16,0.0
2257062,125585,prior,8,0,15,28.0
986576,59818,prior,14,5,11,7.0
2791134,31553,prior,3,4,16,7.0
2840921,7420,prior,49,1,14,6.0
1783065,68556,prior,9,1,11,14.0
2198199,89793,prior,7,5,12,12.0
121612,24020,prior,2,3,20,9.0
960295,50329,prior,15,2,16,5.0
188647,102627,prior,10,3,8,30.0
63733,72728,prior,9,5,18,30.0
1223808,130602,prior,13,0,16,30.0
2977124,188148,prior,11,2,15,12.0
1210987,101274,prior,4,6,11,10.0
2760549,39484,prior,1,0,16,
1917423,82248,prior,28,0,20,22.0
1616409,128472,prior,2,3,16,30.0
2973902,31463,prior,3,4,16,7.0
3035474,49788,prior,15,1,17,3.0
32271,177829,prior,23,0,15,4.0
629297,68257,prior,9,6,7,13.0
801927,134269,prior,5,1,16,9.0
71362,53327,prior,8,2,14,3.0
555231,48549,prior,11,2,10,30.0
2869314,184724,prior,9,0,23,18.0
1466932,25262,prior,5,1,10,1.0
1023422,86813,prior,4,4,16,8.0
2217012,38019,prior,7,3,8,30.0
1625398,157841,prior,42,1,11,7.0
2511975,114059,prior,2,4,19,5.0
2599454,32570,prior,28,4,8,1.0
1533036,30056,prior,66,3,20,5.0
147235,135384,prior,6,5,16,7.0
2412500,153570,prior,3,0,14,12.0
2974059,8816,prior,27,5,18,3.0
615857,58858,prior,25,0,13,11.0
2454582,39925,prior,15,3,8,7.0
1542120,46893,prior,4,6,16,2.0
3147645,11312,prior,23,5,8,30.0
1046998,172736,prior,33,3,11,0.0
1913926,146147,prior,81,5,10,5.0
259520,148588,prior,19,2,21,30.0
388478,88071,prior,20,1,18,7.0
1286868,70738,prior,18,2,19,2.0
